#{"t_start": 1782735274.7073853, "env_id": "Reacher-v5"}
-113.520357,50,184.81912
-110.001618,50,184.879296
-116.549435,50,184.938751
-110.584893,50,185.000081
-105.065027,50,185.062984
-104.989737,50,185.126797
-113.128322,50,185.189347
-113.216452,50,186.377374
-114.959635,50,186.430206
-118.70034,50,186.480759
-107.116756,50,186.541969
-116.938528,50,186.602944
-111.266317,50,186.662782
-114.700132,50,186.725236
-113.134012,50,186.778974
-113.758477,50,186.832123
-112.8495,50,186.893947
-109.242458,50,186.95927
-104.952546,50,187.013118
-113.3195,50,187.063499
-108.579103,50,187.122237
-111.923961,50,187.180052
-108.106331,50,187.239098
-111.081917,50,187.304384
-114.85664,50,187.364747
-106.840005,50,187.416848
-111.678825,50,187.473875
-113.50568,50,187.544783
-104.823904,50,187.601995
-105.770534,50,187.666034
-112.965686,50,187.730022
-114.611506,50,187.787336
-105.116575,50,187.843807
-115.768869,50,187.910744
-105.234088,50,187.977459
-113.023802,50,188.03818
-117.537896,50,188.098162
-104.651682,50,188.155234
-111.514829,50,188.220206
-115.806674,50,188.275525
-108.964183,50,188.341005
-107.376451,50,188.40621
-113.947816,50,188.462014
-109.426759,50,188.52905
-116.546957,50,188.590583
-108.635976,50,188.664734
-109.546025,50,188.727595
-112.387377,50,190.017958
-116.430581,50,190.082957
-104.362106,50,190.147108
-115.047508,50,190.206281
-112.893163,50,190.277358
-105.097678,50,190.345986
-113.111317,50,190.415969
-109.580886,50,190.474822
-107.372901,50,190.549972
-111.996998,50,190.619468
-117.481567,50,190.673897
-112.064509,50,190.746305
-108.953598,50,190.816346
-116.647024,50,190.880743
-106.956091,50,190.950139
-106.539411,50,191.018786
-112.891487,50,191.084166
-115.541748,50,191.14268
-116.584588,50,191.215966
-117.581167,50,191.270302
-110.963009,50,191.333658
-111.342639,50,191.404993
-108.720177,50,191.47613
-118.036969,50,191.54115
-105.888537,50,191.598869
-107.168338,50,191.671261
-113.352696,50,191.731871
-106.817246,50,191.797702
-108.85477,50,191.859156
-110.043532,50,191.93013
-104.781293,50,192.000558
-108.528891,50,192.07211
-111.467929,50,192.139848
-105.246644,50,192.200403
-104.731707,50,192.269514
-115.079556,50,192.328044
-113.55512,50,192.390906
-110.869159,50,192.462427
-107.003532,50,192.523609
-114.564643,50,192.57764
-115.756221,50,192.645919
-111.286371,50,193.862794
-115.394647,50,193.929261
-114.377977,50,193.98588
-117.258188,50,194.045574
-110.148005,50,194.097721
-107.300116,50,194.162115
-105.019146,50,194.230794
-113.999096,50,194.288009
-117.743702,50,194.359467
-114.803262,50,194.431395
-106.969437,50,194.501075
-105.069769,50,194.558332
-107.300592,50,194.629887
-115.399627,50,194.699861
-111.063423,50,194.763941
-115.14834,50,194.824646
-107.179454,50,194.892364
-117.589897,50,194.946034
-114.497157,50,195.014469
-115.871236,50,195.074977
-108.407425,50,195.148887
-113.018437,50,195.213756
-104.458097,50,195.279474
-104.43707,50,195.340506
-112.087541,50,195.398302
-108.125978,50,195.454629
-114.773761,50,195.509673
-114.960434,50,195.563786
-107.965702,50,195.61531
-109.090659,50,195.670775
-104.751699,50,195.741106
-116.060906,50,195.808813
-111.372525,50,195.871731
-112.024818,50,195.933169
-108.438283,50,195.991585
-116.488258,50,196.054369
-109.561953,50,196.114795
-114.671413,50,196.169543
-112.522507,50,196.229857
-113.249211,50,196.289482
-105.108246,50,196.347619
-107.753097,50,197.606968
-106.953973,50,197.673136
-105.488925,50,197.726027
-105.855141,50,197.791236
-110.372134,50,197.848205
-113.227124,50,197.901614
-105.23245,50,197.987107
-105.025206,50,198.057405
-105.607081,50,198.120769
-117.575951,50,198.176522
-106.152352,50,198.240172
-107.292858,50,198.304456
-115.484236,50,198.358696
-117.512604,50,198.425669
-115.92211,50,198.506068
-115.039989,50,198.576137
-115.550277,50,198.647492
-113.651595,50,198.707688
-111.324452,50,198.762088
-107.095237,50,198.834999
-107.44231,50,198.905243
-112.63246,50,198.967831
-113.824981,50,199.049319
-114.123203,50,199.124017
-115.986091,50,199.19044
-108.4211,50,199.261774
-113.922263,50,199.329092
-114.919795,50,199.398977
-104.416434,50,199.465205
-116.745518,50,199.522183
-108.878463,50,199.58766
-114.321125,50,199.643618
-106.137549,50,199.733671
-108.241825,50,199.80634
-105.037666,50,199.863411
-109.37988,50,199.91883
-110.3683,50,199.980194
-111.425889,50,200.047307
-117.961577,50,200.104731
-110.07831,50,200.157422
-112.826809,50,200.212883
-108.07574,50,201.427291
-113.226816,50,201.480508
-115.570235,50,201.538422
-112.486974,50,201.591495
-110.522725,50,201.648178
-113.545499,50,201.700305
-109.892395,50,201.754094
-107.375955,50,201.807245
-109.970777,50,201.861144
-115.142091,50,201.911268
-106.382915,50,201.970635
-115.544272,50,202.038598
-105.555043,50,202.09767
-104.715669,50,202.15275
-113.791459,50,202.213434
-116.954441,50,202.267031
-106.362813,50,202.332816
-118.255135,50,202.391517
-107.798592,50,202.444073
-104.588341,50,202.512022
-106.75549,50,202.581071
-110.624987,50,202.643955
-113.49025,50,202.702607
-105.905264,50,202.77174
-106.431325,50,202.844057
-111.582736,50,202.900141
-114.229708,50,202.96048
-110.813484,50,203.015134
-108.6907,50,203.070917
-115.090313,50,203.123482
-113.045417,50,203.173228
-112.044924,50,203.22363
-112.745543,50,203.273271
-105.67781,50,203.32816
-115.657478,50,203.383388
-105.883563,50,203.435707
-118.006367,50,203.496559
-105.030262,50,203.569385
-115.037289,50,203.627167
-113.571202,50,203.686542
-107.757637,50,203.753272
-107.211792,50,204.811764
-109.860578,50,204.859626
-107.174154,50,204.910627
-118.516421,50,204.964289
-115.97857,50,205.017579
-110.309519,50,205.079709
-118.460206,50,205.136695
-114.493323,50,205.197945
-112.872693,50,205.26043
-106.237135,50,205.320649
-113.208576,50,205.380286
-107.60713,50,205.434631
-115.890086,50,205.496854
-114.47815,50,205.55668
-107.995311,50,205.608258
-112.881357,50,205.662201
-106.203414,50,205.718898
-114.301219,50,205.782469
-105.720971,50,205.832617
-105.496781,50,205.891226
-104.627908,50,205.942868
-111.975647,50,205.998797
-110.369262,50,206.050759
-113.810433,50,206.100154
-105.633023,50,206.155152
-110.929076,50,206.218778
-112.663943,50,206.276866
-112.566354,50,206.336017
-113.696858,50,206.386927
-111.252292,50,206.446503
-104.637538,50,206.507832
-106.724352,50,206.558111
-110.387723,50,206.60744
-107.906693,50,206.659087
-110.881254,50,206.708621
-114.057263,50,206.759934
-112.606186,50,206.815174
-109.843144,50,206.868421
-116.374035,50,206.918355
-112.806541,50,206.968429
-112.549297,50,207.028156
-105.060656,50,208.161418
-114.95553,50,208.217304
-107.752243,50,208.268042
-113.143695,50,208.323376
-107.25473,50,208.388558
-116.251139,50,208.455793
-110.765318,50,208.516579
-107.183416,50,208.576786
-105.742589,50,208.640971
-104.674489,50,208.701445
-109.575103,50,208.754107
-105.165116,50,208.81786
-109.575781,50,208.872215
-106.293592,50,208.923386
-111.099005,50,208.991661
-109.087011,50,209.043751
-104.555826,50,209.097535
-107.332107,50,209.1628
-111.028189,50,209.220536
-116.066363,50,209.273635
-110.762494,50,209.32463
-109.649598,50,209.383321
-106.709761,50,209.448603
-117.958093,50,209.509742
-113.366396,50,209.561978
-112.200431,50,209.627493
-116.129039,50,209.688696
-115.201618,50,209.748561
-115.925452,50,209.804172
-104.544927,50,209.862911
-108.581351,50,209.913994
-105.310696,50,209.977477
-117.115959,50,210.034072
-106.24654,50,210.086852
-109.088106,50,210.144806
-109.471059,50,210.204898
-109.333812,50,210.263545
-108.668502,50,210.311984
-110.024691,50,210.372308
-107.48499,50,210.435145
-113.327204,50,210.499257
-104.769778,50,211.626479
-108.690455,50,211.692036
-106.426499,50,211.751764
-107.385471,50,211.803789
-117.380121,50,211.866358
-106.869328,50,211.931858
-113.260933,50,211.986812
-113.472854,50,212.044793
-107.215797,50,212.099414
-104.431563,50,212.166201
-110.069575,50,212.231054
-109.277848,50,212.289993
-113.195679,50,212.350215
-110.124381,50,212.405951
-111.905064,50,212.468679
-113.000626,50,212.524376
-105.359707,50,212.584236
-109.217555,50,212.653105
-109.13171,50,212.717657
-114.704898,50,212.780875
-109.777712,50,212.831094
-114.017281,50,212.895923
-114.340768,50,212.957309
-111.039736,50,213.008217
-112.751178,50,213.063896
-112.928824,50,213.124036
-116.676767,50,213.187303
-105.061754,50,213.234884
-115.035595,50,213.28981
-114.876698,50,213.338578
-104.496932,50,213.394347
-110.940889,50,213.454436
-118.070853,50,213.520231
-118.014867,50,213.575543
-104.629818,50,213.628639
-113.320566,50,213.68607
-115.131015,50,213.750295
-116.653134,50,213.807766
-111.811544,50,213.855344
-116.369215,50,213.909018
-112.807765,50,213.977837
-116.276338,50,215.174323
-108.096322,50,215.235344
-107.838048,50,215.298834
-111.410644,50,215.354663
-111.639386,50,215.417112
-104.636227,50,215.481393
-116.24862,50,215.53884
-112.176018,50,215.596566
-106.863157,50,215.650965
-106.32385,50,215.707268
-113.117661,50,215.760299
-110.592103,50,215.808755
-113.085726,50,215.858818
-109.807172,50,215.918998
-113.766702,50,215.976886
-110.430121,50,216.032965
-111.393494,50,216.08954
-107.128565,50,216.142983
-107.753979,50,216.202906
-118.549704,50,216.2664
-113.945238,50,216.325799
-113.456603,50,216.384325
-118.047298,50,216.440104
-108.610378,50,216.505016
-115.585073,50,216.565494
-108.72885,50,216.624192
-107.651626,50,216.682498
-118.604386,50,216.729927
-105.009952,50,216.788604
-114.723541,50,216.852285
-117.131917,50,216.902924
-116.447224,50,216.956354
-113.166994,50,217.020103
-110.754677,50,217.07943
-109.543224,50,217.138004
-110.487395,50,217.195753
-110.095161,50,217.250813
-116.930684,50,217.312931
-113.786817,50,217.370118
-115.699895,50,217.422508
-109.72329,50,217.484978
-104.463794,50,218.70793
-109.615454,50,218.769008
-111.909238,50,218.829153
-107.567539,50,218.886097
-116.104005,50,218.951781
-117.357354,50,219.009064
-107.828325,50,219.064936
-106.576772,50,219.119077
-117.221585,50,219.18761
-108.449709,50,219.251318
-117.177106,50,219.312788
-109.703858,50,219.363161
-115.558184,50,219.426013
-115.266718,50,219.488735
-106.489441,50,219.548108
-117.881112,50,219.604801
-107.587555,50,219.653289
-112.168728,50,219.711449
-106.50754,50,219.773331
-105.250377,50,219.83244
-112.975139,50,219.900563
-113.818994,50,219.954435
-105.716793,50,220.004769
-113.380384,50,220.057701
-112.69754,50,220.117253
-104.752207,50,220.180389
-109.358689,50,220.239123
-106.622468,50,220.298419
-118.183519,50,220.359048
-112.885332,50,220.411543
-111.393178,50,220.469649
-107.697171,50,220.530164
-116.811564,50,220.598371
-112.391064,50,220.661825
-115.066781,50,220.720438
-114.075716,50,220.781287
-111.167068,50,220.845372
-110.125179,50,220.903178
-106.885147,50,220.969058
-115.854258,50,221.032812
-111.483058,50,221.091689
-113.780611,50,222.244445
-112.472355,50,222.299078
-105.167415,50,222.363254
-114.626385,50,222.420589
-107.229962,50,222.471513
-113.343872,50,222.529464
-118.163026,50,222.583505
-111.710366,50,222.641044
-107.21246,50,222.703386
-112.571246,50,222.763812
-118.339498,50,222.821463
-115.154826,50,222.881812
-110.431231,50,222.946159
-110.994517,50,223.005474
-112.275395,50,223.06042
-106.481207,50,223.122045
-110.948045,50,223.179991
-110.674308,50,223.241993
-114.458786,50,223.307282
-114.966371,50,223.365482
-116.102366,50,223.424575
-111.17291,50,223.478171
-111.311139,50,223.541399
-112.754393,50,223.606266
-116.320896,50,223.667524
-113.225938,50,223.730346
-109.356794,50,223.793178
-107.453036,50,223.847194
-108.876711,50,223.910324
-107.800447,50,223.974671
-104.418886,50,224.034314
-106.165532,50,224.094305
-118.672685,50,224.155061
-105.740248,50,224.221834
-115.23067,50,224.28436
-112.749126,50,224.342855
-111.226858,50,224.407484
-107.601219,50,224.468451
-114.410341,50,224.527056
-109.572372,50,224.585869
-111.245259,50,224.643645
-117.374263,50,225.802486
-114.786286,50,225.862149
-110.4677,50,225.917049
-110.480356,50,225.979892
-108.347708,50,226.04374
-104.666277,50,226.107239
-118.498124,50,226.164255
-111.092239,50,226.220795
-117.783898,50,226.27455
-106.927005,50,226.32771
-108.019954,50,226.383934
-117.954516,50,226.442503
-105.071043,50,226.501507
-111.921514,50,226.557617
-110.163398,50,226.62221
-105.300532,50,226.679532
-113.830524,50,226.734193
-116.530661,50,226.792088
-109.540553,50,226.851974
-105.750293,50,226.913686
-115.928104,50,226.963789
-106.028226,50,227.018957
-117.253943,50,227.068953
-107.013472,50,227.120858
-114.604696,50,227.170257
-104.916988,50,227.218665
-109.203212,50,227.26948
-106.913414,50,227.318024
-110.707561,50,227.37058
-105.963635,50,227.420493
-116.846911,50,227.471455
-106.412201,50,227.521137
-113.532247,50,227.577615
-108.765575,50,227.63337
-111.637668,50,227.685051
-113.579078,50,227.74429
-109.252031,50,227.807221
-109.81406,50,227.858454
-113.519067,50,227.910026
-113.512934,50,227.966023
-114.524013,50,228.02103
-111.997551,50,229.079686
-105.48338,50,229.136829
-114.477215,50,229.187853
-110.909385,50,229.239481
-106.245563,50,229.291058
-116.72988,50,229.34574
-112.819238,50,229.408066
-112.82461,50,229.463106
-111.232988,50,229.517922
-106.752718,50,229.574307
-112.413239,50,229.626534
-116.20136,50,229.677301
-116.129075,50,229.74638
-115.418133,50,229.795927
-108.041497,50,229.857171
-111.067024,50,229.912257
-108.734183,50,229.967148
-113.130247,50,230.018709
-112.054529,50,230.077746
-114.158938,50,230.142307
-109.929401,50,230.195366
-117.59775,50,230.254354
-106.326907,50,230.321207
-116.891501,50,230.371697
-113.928697,50,230.429691
-110.191503,50,230.482162
-117.106101,50,230.53495
-106.518364,50,230.582383
-106.535917,50,230.631212
-104.469833,50,230.679528
-106.589412,50,230.732881
-112.127352,50,230.791921
-117.265231,50,230.850556
-110.619185,50,230.900439
-111.221181,50,230.959928
-115.781657,50,231.011475
-105.916689,50,231.068674
-105.426278,50,231.124414
-111.264756,50,231.185793
-114.759068,50,231.242879
-115.564893,50,231.298293
-116.619999,50,232.412558
-105.883541,50,232.467154
-115.472283,50,232.517933
-115.824382,50,232.574586
-117.395272,50,232.624542
-107.084492,50,232.684639
-115.569623,50,232.741395
-113.396095,50,232.796582
-115.025427,50,232.855145
-108.408204,50,232.913309
-105.030209,50,232.96265
-110.573797,50,233.011743
-104.931501,50,233.070004
-118.465434,50,233.136536
-110.130595,50,233.189699
-110.126607,50,233.245097
-105.040519,50,233.308573
-116.292927,50,233.362981
-108.258116,50,233.418277
-108.575953,50,233.472678
-115.560783,50,233.525622
-110.859592,50,233.57515
-108.212318,50,233.625135
-109.75248,50,233.675709
-110.146169,50,233.72781
-108.898979,50,233.779466
-108.777029,50,233.837323
-109.758009,50,233.897883
-112.767566,50,233.957208
-112.644028,50,234.006831
-112.019167,50,234.068038
-113.427448,50,234.123858
-105.083353,50,234.170528
-111.466062,50,234.222903
-106.260557,50,234.274994
-110.840253,50,234.334678
-116.011786,50,234.39815
-106.836149,50,234.461757
-104.606508,50,234.52765
-104.604766,50,234.582513
-116.650339,50,234.643932
-108.02569,50,235.837356
-113.153189,50,235.898669
-115.071885,50,235.965028
-116.19028,50,236.021894
-117.532721,50,236.083749
-118.259725,50,236.140008
-118.312378,50,236.191849
-116.669177,50,236.251122
-110.688249,50,236.309397
-111.324568,50,236.373089
-108.144643,50,236.426621
-105.769629,50,236.479794
-113.29897,50,236.53457
-109.607092,50,236.594489
-113.567156,50,236.65599
-104.501903,50,236.723824
-111.291747,50,236.783025
-110.528987,50,236.845947
-112.000287,50,236.901292
-110.991495,50,236.959056
-105.387873,50,237.012365
-110.5292,50,237.073316
-109.5643,50,237.13931
-109.18114,50,237.202642
-105.94356,50,237.263919
-104.620117,50,237.320948
-115.214687,50,237.379976
-106.347955,50,237.437393
-116.736118,50,237.493706
-115.988824,50,237.550861
-107.62648,50,237.615989
-109.544202,50,237.676288
-111.846469,50,237.735417
-117.471631,50,237.792256
-111.567052,50,237.847849
-106.679774,50,237.912616
-112.910015,50,237.976712
-111.023739,50,238.042068
-106.175357,50,238.09558
-109.492543,50,238.159267
-108.224184,50,238.227777
-116.328321,50,239.406644
-110.959472,50,239.462914
-107.024144,50,239.517811
-117.613299,50,239.570225
-104.971561,50,239.63418
-112.271685,50,239.688617
-104.595016,50,239.743773
-115.318657,50,239.802803
-113.462288,50,239.857821
-109.015142,50,239.917202
-113.045381,50,239.977723
-112.107202,50,240.041989
-115.52765,50,240.104135
-116.3145,50,240.159699
-113.031647,50,240.214678
-104.66906,50,240.274776
-114.666229,50,240.329563
-105.392035,50,240.391303
-111.541622,50,240.450577
-118.070726,50,240.507203
-110.900683,50,240.563075
-106.635966,50,240.615998
-109.964758,50,240.670151
-111.998629,50,240.727721
-104.852957,50,240.781687
-108.748247,50,240.838811
-112.998772,50,240.893443
-109.009431,50,240.945186
-106.880198,50,241.003192
-109.763231,50,241.061516
-110.308303,50,241.121768
-104.505129,50,241.182809
-108.32573,50,241.241011
-110.206363,50,241.295806
-113.968333,50,241.351449
-105.776623,50,241.407839
-110.608115,50,241.46526
-109.099351,50,241.528143
-117.180202,50,241.582408
-113.703937,50,241.642922
-114.897834,50,241.708217
-106.316043,50,242.93095
-104.439455,50,242.986846
-113.652398,50,243.041821
-107.56843,50,243.095286
-118.718421,50,243.148412
-105.627317,50,243.199053
-110.031923,50,243.256459
-110.676469,50,243.310612
-110.572019,50,243.361005
-115.183657,50,243.413678
-107.706926,50,243.463508
-115.85076,50,243.514871
-111.986861,50,243.57366
-105.74839,50,243.635208
-104.625307,50,243.691039
-104.459752,50,243.74403
-115.803831,50,243.797232
-113.558835,50,243.876363
-114.566745,50,243.942876
-109.813713,50,243.994961
-113.587889,50,244.049481
-118.551225,50,244.10161
-105.396713,50,244.161629
-105.705335,50,244.219831
-115.632845,50,244.27865
-113.315605,50,244.341283
-117.182552,50,244.397609
-105.918217,50,244.454852
-114.11783,50,244.512034
-109.07275,50,244.568195
-110.296775,50,244.633223
-115.648019,50,244.689126
-115.050145,50,244.747822
-106.831902,50,244.808951
-108.319962,50,244.863863
-105.467937,50,244.911834
-117.695074,50,244.966152
-112.120709,50,245.019161
-105.45963,50,245.072294
-105.576388,50,245.121883
-107.334143,50,245.17188
-110.370716,50,246.286012
-113.248077,50,246.340922
-110.842687,50,246.399538
-118.236209,50,246.463257
-106.124364,50,246.522593
-106.606934,50,246.587046
-109.492748,50,246.643374
-111.48096,50,246.706571
-107.82377,50,246.762599
-104.584892,50,246.830364
-116.136904,50,246.893462
-109.775558,50,246.943596
-115.867384,50,247.006662
-115.61303,50,247.064244
-112.53886,50,247.119863
-105.897501,50,247.172613
-104.870608,50,247.235152
-116.349793,50,247.299953
-107.209905,50,247.350953
-111.036409,50,247.409051
-106.933033,50,247.474496
-109.988113,50,247.5387
-112.731051,50,247.603557
-108.947493,50,247.667427
-113.652565,50,247.722344
-115.231906,50,247.779646
-108.947197,50,247.847697
-114.388773,50,247.913615
-104.862877,50,247.971931
-107.35937,50,248.02705
-113.13763,50,248.089828
-117.539193,50,248.149306
-108.568298,50,248.201058
-118.690654,50,248.254712
-110.883893,50,248.318476
-111.290692,50,248.384433
-106.777658,50,248.445184
-110.882888,50,248.495125
-107.052288,50,248.549835
-112.547059,50,248.602559
-111.650001,50,248.652047
-104.579104,50,249.708815
-107.294309,50,249.762364
-110.610931,50,249.812983
-117.478628,50,249.873368
-114.833918,50,249.930967
-108.878532,50,249.987135
-112.920888,50,250.044847
-115.991071,50,250.103047
-112.574952,50,250.159137
-106.661248,50,250.216137
-117.271569,50,250.278995
-118.218138,50,250.330897
-106.008585,50,250.384774
-111.880155,50,250.443309
-105.642696,50,250.504109
-105.652647,50,250.561185
-110.116887,50,250.613381
-112.319919,50,250.665715
-115.430411,50,250.723596
-113.732699,50,250.781708
-113.270574,50,250.836977
-109.393647,50,250.890978
-111.934693,50,250.942639
-108.710925,50,250.992364
-116.107822,50,251.050935
-117.399667,50,251.103637
-113.285948,50,251.16105
-108.083552,50,251.224319
-105.501302,50,251.280297
-113.269946,50,251.336925
-105.300473,50,251.397013
-112.831854,50,251.448221
-117.174408,50,251.496452
-112.629534,50,251.549779
-112.411623,50,251.600151
-116.352997,50,251.650778
-106.378072,50,251.700029
-108.083151,50,251.752192
-104.611151,50,251.805508
-117.417682,50,251.854975
-111.44245,50,251.907678
-107.454726,50,253.079358
-106.909386,50,253.140998
-108.410935,50,253.194737
-108.14143,50,253.249979
-118.127448,50,253.299075
-106.642319,50,253.356669
-109.690462,50,253.407341
-111.487268,50,253.458697
-105.604029,50,253.511339
-107.852035,50,253.568167
-114.834683,50,253.617244
-109.651794,50,253.670084
-116.828506,50,253.721685
-114.394952,50,253.775789
-115.467898,50,253.827441
-115.756349,50,253.879885
-115.808466,50,253.933481
-106.087643,50,253.988771
-112.524677,50,254.040476
-107.632654,50,254.091575
-115.982192,50,254.141834
-117.120274,50,254.200983
-116.376274,50,254.254995
-109.382716,50,254.305511
-111.211456,50,254.355004
-113.098939,50,254.406071
-105.352653,50,254.460522
-104.723075,50,254.519226
-115.690736,50,254.571706
-111.800587,50,254.631208
-110.174076,50,254.69022
-113.65452,50,254.741455
-115.329039,50,254.793524
-109.112718,50,254.842144
-107.330627,50,254.896606
-113.174763,50,254.957946
-106.608568,50,255.019145
-117.679737,50,255.0727
-109.574663,50,255.126205
-113.213405,50,255.17964
-105.258326,50,255.226708
-111.097902,50,256.284801
-115.549945,50,256.3347
-112.060158,50,256.386607
-106.894527,50,256.443351
-114.90069,50,256.4934
-116.253673,50,256.543556
-105.612572,50,256.59341
-117.127937,50,256.643562
-112.809723,50,256.697119
-105.975107,50,256.75574
-117.828839,50,256.805858
-112.090196,50,256.861723
-105.380763,50,256.922615
-111.224965,50,256.982838
-114.238775,50,257.039511
-112.115695,50,257.101269
-110.326568,50,257.154075
-108.193273,50,257.211016
-117.837846,50,257.263551
-104.806767,50,257.313205
-106.965399,50,257.36409
-114.2931,50,257.42305
-115.51129,50,257.479944
-109.342498,50,257.530709
-116.62891,50,257.583011
-112.380201,50,257.637704
-104.545212,50,257.690216
-116.542036,50,257.741141
-111.738568,50,257.797082
-111.999921,50,257.84773
-112.570549,50,257.905141
-114.803052,50,257.964278
-105.482235,50,258.026605
-113.411389,50,258.084121
-106.799818,50,258.143814
-116.999418,50,258.205259
-118.91806,50,258.259441
-107.069452,50,258.308858
-110.414989,50,258.361443
-116.455162,50,258.416101
-118.638187,50,258.478561
-114.082341,50,259.565269
-116.335924,50,259.616186
-114.170009,50,259.675943
-110.416696,50,259.733541
-112.792883,50,259.784203
-107.683924,50,259.844911
-115.951733,50,259.90984
-107.25538,50,259.97963
-116.796097,50,260.03202
-117.711559,50,260.092037
-106.416821,50,260.154238
-112.62122,50,260.21869
-112.938617,50,260.278016
-110.916593,50,260.330982
-113.620022,50,260.391091
-109.361522,50,260.459618
-115.525653,50,260.520958
-111.878025,50,260.587287
-114.0024,50,260.652517
-107.822138,50,260.714182
-107.988046,50,260.779196
-106.89939,50,260.838451
-105.920671,50,260.888576
-113.226867,50,260.946597
-118.608328,50,261.003775
-104.80868,50,261.059593
-106.845252,50,261.109229
-108.336696,50,261.165178
-106.300166,50,261.222075
-115.17162,50,261.274777
-108.978193,50,261.334358
-105.222553,50,261.383425
-111.652807,50,261.442285
-112.27522,50,261.494157
-109.271111,50,261.556561
-107.764907,50,261.61273
-105.005044,50,261.679389
-110.070891,50,261.747152
-111.246807,50,261.803568
-115.891545,50,261.862627
-107.031174,50,261.923639
-108.627971,50,263.046825
-115.394605,50,263.112305
-109.840595,50,263.175613
-115.957178,50,263.232463
-106.395684,50,263.290874
-114.491394,50,263.352488
-111.950953,50,263.424722
-107.926334,50,263.506341
-106.254648,50,263.574536
-104.482038,50,263.628406
-113.457478,50,263.680823
-109.900626,50,263.734628
-111.018154,50,263.787425
-109.685489,50,263.847529
-113.253536,50,263.912955
-106.369799,50,263.996108
-109.899453,50,264.061695
-111.401866,50,264.118594
-113.933209,50,264.168622
-107.256321,50,264.224999
-111.432287,50,264.282066
-107.302207,50,264.333478
-109.049637,50,264.393015
-108.076915,50,264.460903
-113.839341,50,264.514114
-110.733589,50,264.590586
-111.297776,50,264.666736
-110.263657,50,264.728118
-105.426594,50,264.790575
-106.741116,50,264.852653
-106.080388,50,264.907167
-110.803225,50,264.964892
-105.664271,50,265.024202
-107.404747,50,265.080467
-112.409234,50,265.135917
-110.939112,50,265.195164
-116.517745,50,265.250278
-112.525764,50,265.310837
-105.992895,50,265.388453
-114.474545,50,265.447266
-116.081159,50,265.513202
-104.902559,50,266.670922
-115.092508,50,266.723542
-108.651291,50,266.786739
-109.119668,50,266.849852
-111.422895,50,266.915582
-108.805052,50,266.969238
-108.842282,50,267.023569
-117.179103,50,267.09847
-104.696467,50,267.169726
-115.806589,50,267.232717
-115.820427,50,267.286857
-110.683849,50,267.343439
-107.287802,50,267.405383
-109.076566,50,267.468951
-106.63753,50,267.533968
-111.315477,50,267.585738
-108.877246,50,267.653468
-105.830908,50,267.717171
-105.086091,50,267.779979
-116.562962,50,267.830842
-104.53466,50,267.895275
-116.740711,50,267.960517
-114.281442,50,268.020384
-111.916655,50,268.082861
-104.510258,50,268.149999
-112.769911,50,268.210996
-105.280719,50,268.272613
-114.157362,50,268.334041
-112.114482,50,268.394492
-110.531235,50,268.450886
-115.025362,50,268.513326
-110.765928,50,268.574826
-108.288183,50,268.634732
-108.910521,50,268.693882
-115.305784,50,268.759905
-111.582002,50,268.822794
-106.824013,50,268.885737
-112.227581,50,268.94833
-108.617248,50,269.013688
-115.343468,50,269.064567
-105.793604,50,269.128436
